20140417,    0.23,    0.31,    0.23,   -0.19,    0.10,   0.000
20140421,    0.36,    0.18,   -0.42,    0.04,   -0.09,   0.000
20140422,    0.58,    0.70,   -0.34,   -0.70,   -0.07,   0.000
20140423,   -0.31,   -0.55,    0.91,    0.20,    0.23,   0.000
20140424,    0.08,   -0.41,   -0.18,    0.21,   -0.18,   0.000
20140425,   -1.05,   -0.88,    0.53,    0.83,    0.67,   0.000
20140428,    0.11,   -0.65,   -0.59,    1.16,    0.04,   0.000
20140429,    0.56,   -0.25,   -0.11,   -0.56,   -0.17,   0.000
20140430,    0.35,    0.22,   -0.03,    0.08,    0.07,   0.000
20140501,    0.04,   -0.18,   -0.16,   -0.50,   -0.16,   0.000
20140502,   -0.07,    0.26,    0.41,    0.32,    0.16,   0.000
20140505,    0.13,   -0.36,   -0.54,    0.14,   -0.26,   0.000
20140506,   -1.03,   -0.50,    0.12,    0.86,    0.13,   0.000
20140507,    0.45,   -0.75,    1.10,    0.06,    0.54,   0.000
20140508,   -0.26,   -0.97,    0.38,    0.11,    0.24,   0.000
20140509,    0.25,    0.64,   -0.36,   -0.14,   -0.07,   0.000
20140512,    1.20,    1.36,   -0.25,   -0.47,   -0.29,   0.000
20140513,   -0.05,   -1.04,    0.21,    0.01,    0.01,   0.000
20140514,   -0.60,   -1.12,   -0.47,    0.17,   -0.18,   0.000
20140515,   -0.90,    0.33,   -0.28,    0.21,   -0.09,   0.000
20140516,    0.36,    0.23,   -0.42,    0.19,   -0.17,   0.000
20140519,    0.50,    0.63,    0.08,   -0.32,   -0.04,   0.000
20140520,   -0.78,   -0.79,    0.23,    0.11,   -0.13,   0.000
20140521,    0.81,   -0.28,    0.10,    0.01,   -0.15,   0.000
20140522,    0.36,    0.60,   -0.26,   -0.55,   -0.23,   0.000
20140523,    0.49,    0.60,   -0.23,   -0.11,   -0.05,   0.000
20140527,    0.69,    0.66,   -0.17,   -0.53,   -0.28,   0.000
20140528,   -0.11,   -0.26,    0.23,    0.12,    0.13,   0.000
20140529,    0.54,   -0.22,   -0.10,   -0.05,   -0.22,   0.000
20140530,    0.06,   -0.62,    0.26,    0.34,    0.09,   0.000
20140602,    0.06,   -0.65,    0.39,    0.15,    0.16,   0.000
20140603,   -0.05,   -0.23,    0.16,    0.09,   -0.16,   0.000
20140604,    0.28,    0.23,   -0.07,   -0.19,   -0.18,   0.000
20140605,    0.77,    1.29,   -0.17,   -0.18,   -0.12,   0.000
20140606,    0.54,    0.48,   -0.01,   -0.13,   -0.10,   0.000
20140609,    0.22,    1.01,   -0.31,   -0.41,   -0.05,   0.000
20140610,   -0.03,   -0.19,   -0.03,   -0.35,    0.07,   0.000
20140611,   -0.34,   -0.17,   -0.23,   -0.15,   -0.15,   0.000
20140612,   -0.68,    0.11,    0.17,   -0.25,   -0.02,   0.000
20140613,    0.31,   -0.05,   -0.18,    0.10,   -0.10,   0.000
20140616,    0.13,    0.41,   -0.69,   -0.08,   -0.29,   0.000
20140617,    0.34,    0.56,    0.46,   -0.52,    0.03,   0.000
20140618,    0.75,   -0.24,   -0.09,    0.06,   -0.21,   0.000
20140619,    0.12,   -0.14,   -0.04,    0.17,   -0.08,   0.000
20140620,    0.18,    0.20,    0.05,    0.03,    0.04,   0.000
20140623,   -0.01,   -0.23,    0.10,   -0.05,   -0.18,   0.000
20140624,   -0.72,   -0.37,   -0.26,    0.00,    0.03,   0.000
20140625,    0.53,    0.34,    0.16,   -0.13,   -0.25,   0.000
20140626,   -0.11,   -0.08,    0.02,    0.12,   -0.05,   0.000
20140627,    0.26,    0.48,   -0.22,    0.13,   -0.14,   0.000
20140630,    0.07,    0.27,    0.17,   -0.28,   -0.18,   0.000
20140701,    0.74,    0.43,   -0.39,    0.07,   -0.10,   0.000
20140702,   -0.03,   -0.46,   -0.21,    0.08,    0.22,   0.000
20140703,    0.59,    0.21,    0.11,    0.01,    0.21,   0.000
20140707,   -0.62,   -1.19,    0.34,    0.76,    0.25,   0.000
20140708,   -0.82,   -0.55,    0.72,    0.81,    0.39,   0.000
20140709,    0.46,   -0.40,   -0.12,   -0.04,   -0.06,   0.000
20140710,   -0.49,   -0.60,   -0.02,    0.07,    0.06,   0.000
20140711,    0.12,   -0.29,   -0.38,   -0.39,   -0.10,   0.000
20140714,    0.46,   -0.01,   -0.13,    0.01,   -0.14,   0.000
20140715,   -0.32,   -0.82,    1.01,    0.21,    0.32,   0.000
20140716,    0.32,   -0.60,    0.36,    0.18,    0.16,   0.000
20140717,   -1.21,   -0.35,    0.19,    0.42,    0.15,   0.000
20140718,    1.12,    0.45,   -0.45,   -0.25,   -0.28,   0.000
20140721,   -0.25,   -0.24,    0.05,   -0.35,   -0.27,   0.000
20140722,    0.53,    0.28,   -0.30,    0.19,   -0.19,   0.000
20140723,    0.19,    0.11,   -0.76,   -0.23,    0.06,   0.000
20140724,    0.05,   -0.31,    0.03,   -0.21,   -0.04,   0.000
20140725,   -0.53,   -0.39,    0.17,   -0.02,    0.06,   0.000
20140728,   -0.08,   -0.45,    0.27,    0.03,   -0.04,   0.000
20140729,   -0.33,    0.63,   -0.68,   -0.17,   -0.11,   0.000
20140730,    0.12,    0.35,   -0.32,   -0.68,   -0.33,   0.000
20140731,   -2.03,   -0.16,    0.48,    0.38,    0.27,   0.000
20140801,   -0.32,   -0.23,   -0.05,    0.10,    0.16,   0.000
20140804,    0.74,    0.03,   -0.21,   -0.10,   -0.45,   0.000
20140805,   -0.84,    0.72,   -0.19,   -0.16,    0.02,   0.000
20140806,    0.02,    0.40,    0.19,   -0.03,    0.28,   0.000
20140807,   -0.52,   -0.05,   -0.15,    0.05,   -0.04,   0.000
20140808,    1.12,   -0.16,   -0.15,    0.35,    0.15,   0.000
20140811,    0.40,    0.55,   -0.27,   -0.16,   -0.26,   0.000
20140812,   -0.23,   -0.56,    0.25,    0.06,    0.01,   0.000
20140813,    0.69,   -0.15,   -0.23,   -0.39,   -0.17,   0.000
20140814,    0.44,   -0.26,    0.02,   -0.20,    0.05,   0.000
20140815,    0.00,   -0.14,   -0.14,    0.17,   -0.23,   0.000
20140818,    0.93,    0.59,   -0.18,    0.00,    0.04,   0.000
20140819,    0.49,   -0.12,   -0.07,    0.23,   -0.15,   0.000
20140820,    0.19,   -0.65,    0.27,    0.01,    0.27,   0.000
20140821,    0.28,   -0.07,    0.80,   -0.10,    0.22,   0.000
20140822,   -0.10,    0.27,   -0.36,   -0.06,   -0.15,   0.000
20140825,    0.50,   -0.21,    0.03,   -0.01,   -0.07,   0.000
20140826,    0.19,    0.68,   -0.33,   -0.38,   -0.18,   0.000
20140827,    0.00,   -0.20,    0.14,    0.14,    0.11,   0.000
20140828,   -0.19,   -0.39,    0.09,    0.21,    0.01,   0.000
20140829,    0.39,    0.28,    0.09,   -0.31,   -0.16,   0.000
20140902,    0.06,    0.42,   -0.09,   -0.09,   -0.20,   0.000
20140903,   -0.14,   -0.51,    0.24,    0.04,    0.40,   0.000
20140904,   -0.17,   -0.15,   -0.18,    0.18,    0.01,   0.000
20140905,    0.45,   -0.28,   -0.03,    0.13,    0.03,   0.000
20140908,   -0.22,    0.47,   -0.44,   -0.38,   -0.21,   0.000
20140909,   -0.72,   -0.42,    0.00,    0.29,    0.13,   0.000
20140910,    0.45,    0.16,   -0.41,   -0.28,   -0.15,   0.000
20140911,    0.19,    0.49,    0.20,   -0.24,   -0.03,   0.000
20140912,   -0.55,   -0.19,    0.11,   -0.06,    0.14,   0.000
20140915,   -0.28,   -0.93,    0.65,    0.47,    0.65,   0.000
20140916,    0.70,   -0.40,   -0.10,    0.15,   -0.16,   0.000
20140917,    0.17,    0.08,   -0.22,   -0.23,   -0.15,   0.000
20140918,    0.50,    0.02,    0.01,   -0.11,    0.00,   0.000
20140919,   -0.18,   -0.96,    0.03,    0.20,   -0.06,   0.000
20140922,   -0.97,   -0.54,    0.09,    0.46,    0.17,   0.000
20140923,   -0.62,   -0.32,   -0.05,   -0.02,   -0.25,   0.000
20140924,    0.81,    0.04,   -0.93,    0.09,   -0.40,   0.000
20140925,   -1.62,    0.13,    0.12,    0.32,    0.24,   0.000
20140926,    0.85,   -0.06,   -0.24,    0.09,   -0.48,   0.000
20140929,   -0.22,    0.18,   -0.43,    0.17,   -0.27,   0.000
20140930,   -0.40,   -1.01,    0.11,    0.03,    0.00,   0.000
20141001,   -1.39,   -0.14,    0.30,    0.20,   -0.06,   0.000
20141002,    0.15,    0.98,   -0.39,   -0.30,   -0.32,   0.000
20141003,    1.08,   -0.40,   -0.44,   -0.09,   -0.09,   0.000
20141006,   -0.26,   -0.76,    0.37,    0.31,    0.13,   0.000
20141007,   -1.56,   -0.14,    0.13,    0.26,    0.03,   0.000
20141008,    1.70,   -0.01,   -0.06,   -0.05,   -0.05,   0.000
20141009,   -2.17,   -0.48,   -0.41,    0.40,   -0.10,   0.000
20141010,   -1.30,   -0.08,    0.50,    0.75,    0.35,   0.000
20141013,   -1.59,    1.32,    0.48,   -0.31,    0.18,   0.000
20141014,    0.28,    0.84,   -0.12,    0.01,    0.07,   0.000
20141015,   -0.54,    1.66,   -1.33,   -0.49,   -0.57,   0.000
20141016,    0.22,    1.05,    0.24,   -0.44,    0.14,   0.000
20141017,    1.14,   -1.57,   -0.09,   -0.02,    0.27,   0.000
20141020,    0.94,    0.13,   -0.32,    0.10,   -0.29,   0.000
20141021,    1.98,   -0.42,    0.07,    0.07,   -0.13,   0.000
20141022,   -0.85,   -0.55,    0.17,    0.13,    0.21,   0.000
20141023,    1.29,    0.46,   -0.44,   -0.33,   -0.04,   0.000
20141024,    0.66,   -0.50,   -0.12,   -0.34,    0.09,   0.000
20141027,   -0.17,    0.07,   -0.31,    0.12,   -0.01,   0.000
20141028,    1.37,    1.56,    0.03,   -0.40,   -0.19,   0.000
20141029,   -0.18,    0.00,    0.44,    0.21,    0.33,   0.000
20141030,    0.60,    0.20,   -0.52,   -0.42,    0.08,   0.000
20141031,    1.23,    0.32,    0.20,    0.18,   -0.02,   0.000
20141103,   -0.01,   -0.29,   -0.07,    0.04,    0.14,   0.000
20141104,   -0.35,   -0.04,   -0.20,    0.13,    0.03,   0.000
20141105,    0.48,   -0.43,    0.86,    0.31,    0.73,   0.000
20141106,    0.49,    0.06,   -0.47,    0.11,   -0.26,   0.000
20141107,    0.09,    0.02,    0.47,   -0.22,    0.06,   0.000
20141110,    0.33,    0.15,   -0.52,   -0.28,   -0.36,   0.000
20141111,    0.10,    0.00,   -0.27,    0.11,   -0.26,   0.000
20141112,    0.07,    0.71,   -0.27,    0.20,    0.06,   0.000
20141113,   -0.03,   -0.90,   -0.36,    0.57,    0.01,   0.000
20141114,    0.06,   -0.14,    0.17,   -0.02,   -0.13,   0.000
20141117,   -0.05,   -0.94,    0.24,    0.02,    0.22,   0.000
20141118,    0.51,    0.00,   -0.35,   -0.14,    0.01,   0.000
20141119,   -0.21,   -0.88,   -0.04,    0.40,    0.05,   0.000
20141120,    0.31,    0.88,    0.01,   -0.04,   -0.03,   0.000
20141121,    0.48,   -0.37,   -0.07,   -0.08,    0.04,   0.000
20141124,    0.40,    0.92,   -0.55,   -0.21,   -0.09,   0.000
20141125,   -0.09,    0.04,   -0.03,    0.11,    0.17,   0.000
20141126,    0.30,    0.03,   -0.48,   -0.19,   -0.17,   0.000
20141128,   -0.34,   -1.00,   -1.16,    0.67,    0.01,   0.000
20141201,   -0.89,   -0.89,    0.62,    0.10,    0.48,   0.000
20141202,    0.65,    0.45,    0.09,   -0.49,    0.04,   0.000
20141203,    0.46,    0.45,    0.32,   -0.17,    0.01,   0.000
20141204,   -0.17,   -0.34,    0.08,    0.09,   -0.12,   0.000
20141205,    0.25,    0.57,    0.25,   -0.65,    0.18,   0.000
20141208,   -0.82,   -0.55,    0.21,    0.01,    0.12,   0.000
20141209,    0.13,    1.67,   -0.10,   -0.49,   -0.36,   0.000
20141210,   -1.72,   -0.62,   -0.12,    0.14,    0.18,   0.000
20141211,    0.50,   -0.05,   -0.18,    0.19,    0.06,   0.000
20141212,   -1.55,    0.46,   -0.59,    0.20,   -0.29,   0.000
20141215,   -0.68,   -0.24,    0.08,    0.70,    0.11,   0.000
20141216,   -0.80,    0.68,    0.62,   -0.13,    0.39,   0.000
20141217,    2.15,    0.90,   -0.07,   -0.47,   -0.40,   0.000
20141218,    2.36,   -0.91,   -0.19,   -0.42,   -0.21,   0.000
20141219,    0.43,   -0.23,    0.23,   -0.47,   -0.02,   0.000
20141222,    0.37,    0.20,   -0.10,    0.19,    0.08,   0.000
20141223,    0.21,   -0.14,    1.10,    0.59,    0.54,   0.000
20141224,    0.07,    0.34,   -0.18,   -0.11,   -0.05,   0.000
20141226,    0.39,    0.34,   -0.32,   -0.08,   -0.16,   0.000
20141229,    0.13,    0.21,    0.58,    0.19,    0.16,   0.000
20141230,   -0.48,    0.07,    0.32,   -0.06,    0.31,   0.000
20141231,   -0.93,    0.48,   -0.40,   -0.14,   -0.19,   0.000
20150102,   -0.12,   -0.58,    0.08,   -0.25,    0.13,   0.000
20150105,   -1.84,    0.25,   -0.68,    0.16,   -0.08,   0.000
20150106,   -1.04,   -0.78,   -0.31,    0.53,    0.02,   0.000
20150107,    1.19,    0.17,   -0.66,    0.25,   -0.14,   0.000
20150108,    1.81,   -0.10,   -0.28,    0.11,   -0.16,   0.000
20150109,   -0.85,   -0.03,   -0.47,   -0.12,   -0.16,   0.000
20150112,   -0.79,    0.35,   -0.44,    0.15,    0.18,   0.000
20150113,   -0.19,    0.25,    0.01,    0.43,    0.02,   0.000
20150114,   -0.60,    0.27,   -0.51,    0.19,   -0.14,   0.000
20150115,   -1.08,   -0.95,    0.59,    0.71,    0.61,   0.000
20150116,    1.36,    0.49,   -0.13,   -0.31,   -0.10,   0.000
20150120,    0.11,   -0.74,   -0.51,    0.02,   -0.46,   0.000
20150121,    0.42,   -0.91,    0.57,    0.20,   -0.02,   0.000
20150122,    1.58,    0.46,    0.42,    0.02,   -0.10,   0.000
20150123,   -0.47,    0.43,   -0.77,   -0.05,   -0.53,   0.000
20150126,    0.43,    0.58,   -0.05,   -0.43,   -0.07,   0.000
20150127,   -1.21,    0.73,    0.20,   -0.36,    0.49,   0.000
20150128,   -1.39,   -0.17,   -0.82,    0.51,   -0.23,   0.000
20150129,    0.98,    0.21,    0.03,    0.03,   -0.34,   0.000
20150130,   -1.31,   -0.83,    0.05,   -0.16,   -0.45,   0.000
20150202,    1.24,   -0.38,    1.00,    0.05,    0.13,   0.000
20150203,    1.49,    0.24,    0.49,    0.05,    0.40,   0.000
20150204,   -0.35,   -0.09,   -0.23,    0.33,   -0.07,   0.000
20150205,    1.10,    0.42,   -0.07,   -0.54,   -0.19,   0.000
20150206,   -0.20,    0.08,    0.35,   -0.18,   -0.11,   0.000
20150209,   -0.46,   -0.36,    0.12,   -0.02,   -0.02,   0.000
20150210,    1.05,   -0.36,   -0.72,    0.10,   -0.37,   0.000
20150211,    0.03,   -0.16,   -0.33,    0.08,   -0.07,   0.000
20150212,    1.00,    0.17,   -0.06,   -0.15,   -0.29,   0.000
20150213,    0.47,    0.14,   -0.32,   -0.30,   -0.24,   0.000
20150217,    0.17,   -0.02,   -0.07,   -0.19,   -0.15,   0.000
20150218,    0.03,    0.26,   -0.81,    0.29,   -0.18,   0.000
20150219,   -0.01,    0.21,   -0.37,   -0.05,   -0.37,   0.000
20150220,    0.61,   -0.44,   -0.27,   -0.07,   -0.10,   0.000
20150223,   -0.08,    0.04,   -0.37,    0.38,   -0.22,   0.000
20150224,    0.32,    0.00,    0.72,   -0.23,    0.35,   0.000
20150225,    0.02,    0.19,   -0.49,   -0.56,   -0.19,   0.000
20150226,   -0.08,    0.54,   -0.49,   -0.15,   -0.32,   0.000
20150227,   -0.36,   -0.22,    0.19,    0.06,    0.28,   0.000
20150302,    0.62,    0.19,   -0.46,    0.06,    0.06,   0.000
20150303,   -0.43,   -0.30,    0.31,   -0.08,    0.04,   0.000
20150304,   -0.41,    0.12,   -0.38,   -0.04,   -0.26,   0.000
20150305,    0.15,    0.22,   -0.42,   -0.51,   -0.12,   0.000
20150306,   -1.29,    0.30,    0.43,   -0.11,    0.01,   0.000
20150309,    0.37,    0.11,   -0.02,    0.29,   -0.05,   0.000
20150310,   -1.63,    0.44,   -0.52,    0.12,   -0.15,   0.000
20150311,   -0.04,    0.61,    0.51,   -0.48,   -0.03,   0.000
20150312,    1.28,    0.40,    0.50,   -0.06,    0.22,   0.000
20150313,   -0.57,    0.20,   -0.04,   -0.09,   -0.10,   0.000
20150316,    1.23,   -0.79,   -0.38,   -0.13,   -0.12,   0.000
20150317,   -0.20,    0.53,   -0.02,   -0.02,   -0.25,   0.000
20150318,    1.08,   -0.50,    0.02,    0.15,   -0.02,   0.000
20150319,   -0.36,    0.80,   -1.12,    0.10,   -0.37,   0.000
20150320,    0.81,   -0.11,    0.56,    0.44,    0.22,   0.000
20150323,   -0.19,    0.20,    0.23,    0.18,    0.27,   0.000
20150324,   -0.51,    0.53,   -0.25,    0.11,   -0.22,   0.000
20150325,   -1.56,   -0.89,    1.03,    0.36,    0.45,   0.000
20150326,   -0.22,    0.09,   -0.04,    0.03,   -0.20,   0.000
20150327,    0.32,    0.43,   -0.71,   -0.14,   -0.13,   0.000
20150330,    1.24,    0.06,    0.00,   -0.29,    0.01,   0.000
20150331,   -0.75,    0.44,    0.38,    0.17,    0.20,   0.000
20150401,   -0.38,    0.34,    0.44,   -0.17,    0.24,   0.000
20150402,    0.35,   -0.10,    0.28,   -0.11,    0.23,   0.000
20150406,    0.61,   -0.29,   -0.11,    0.21,   -0.22,   0.000
20150407,   -0.22,   -0.20,   -0.18,   -0.18,   -0.23,   0.000
20150408,    0.37,    0.46,   -0.73,   -0.05,   -0.27,   0.000
20150409,    0.41,   -0.73,   -0.07,   -0.26,    0.13,   0.000
20150410,    0.49,   -0.16,   -0.29,   -0.46,    0.22,   0.000
20150413,   -0.38,    0.56,    0.24,   -0.14,   -0.10,   0.000
20150414,    0.10,   -0.15,    0.23,    0.07,    0.10,   0.000
20150415,    0.57,    0.28,    0.36,   -0.21,   -0.10,   0.000
20150416,   -0.08,   -0.10,   -0.21,   -0.21,   -0.20,   0.000
20150417,   -1.23,   -0.42,    0.16,    0.17,    0.08,   0.000
20150420,    0.95,    0.15,   -0.27,    0.45,   -0.31,   0.000
20150421,   -0.10,    0.11,   -0.73,    0.10,   -0.25,   0.000
20150422,    0.46,   -0.39,    0.18,   -0.07,    0.01,   0.000
20150423,    0.29,    0.30,   -0.25,   -0.01,   -0.24,   0.000
20150424,    0.17,   -0.52,   -0.31,    0.83,   -0.53,   0.000
20150427,   -0.54,   -0.66,    0.56,    0.54,   -0.08,   0.000
20150428,    0.27,    0.24,    1.06,    0.06,    0.40,   0.000
20150429,   -0.38,   -0.73,    0.74,   -0.77,   -0.04,   0.000
20150430,   -1.11,   -1.02,    0.73,    0.25,    0.42,   0.000
20150501,    1.01,   -0.31,   -0.60,    0.25,   -0.10,   0.000
20150504,    0.32,    0.10,    0.23,   -0.15,    0.02,   0.000
20150505,   -1.19,   -0.15,    0.52,   -0.01,    0.21,   0.000
20150506,   -0.31,    0.60,   -0.13,   -0.25,    0.14,   0.000
20150507,    0.39,    0.01,   -0.36,   -0.25,    0.08,   0.000
20150508,    1.21,   -0.55,   -0.12,   -0.28,   -0.22,   0.000
20150511,   -0.39,    0.67,   -0.02,   -0.04,    0.02,   0.000
20150512,   -0.27,    0.00,    0.11,   -0.15,    0.00,   0.000
20150513,    0.01,   -0.01,    0.04,   -0.12,    0.02,   0.000
20150514,    1.01,   -0.16,   -0.34,    0.12,   -0.38,   0.000
20150515,    0.05,   -0.22,   -0.21,    0.24,    0.26,   0.000
20150518,    0.44,    0.73,   -0.09,   -0.19,   -0.28,   0.000
20150519,   -0.09,   -0.08,    0.24,   -0.10,   -0.04,   0.000
20150520,   -0.05,    0.19,   -0.12,   -0.15,    0.04,   0.000
20150521,    0.23,   -0.29,    0.01,    0.09,   -0.14,   0.000
20150522,   -0.22,   -0.13,   -0.12,   -0.12,   -0.04,   0.000
20150526,   -1.01,   -0.03,   -0.02,   -0.10,    0.16,   0.000
20150527,    0.93,    0.29,   -0.30,   -0.04,   -0.28,   0.000
20150528,   -0.12,    0.10,    0.15,   -0.23,    0.10,   0.000
20150529,   -0.58,    0.04,    0.04,   -0.25,    0.01,   0.000
20150601,    0.17,   -0.06,   -0.22,    0.24,   -0.34,   0.000
20150602,   -0.02,    0.32,    0.35,   -0.21,    0.18,   0.000
20150603,    0.39,    0.86,   -0.24,   -0.14,   -0.07,   0.000
20150604,   -0.88,   -0.08,    0.00,    0.20,   -0.02,   0.000
20150605,    0.06,    0.84,    0.10,   -0.54,   -0.38,   0.000
20150608,   -0.66,    0.05,    0.00,    0.05,    0.03,   0.000
20150609,    0.02,   -0.28,    0.37,    0.15,    0.10,   0.000
20150610,    1.20,    0.17,    0.21,   -0.03,    0.00,   0.000
20150611,    0.21,   -0.09,   -0.10,    0.16,   -0.01,   0.000
20150612,   -0.63,    0.35,    0.12,    0.08,    0.09,   0.000
20150615,   -0.45,    0.16,   -0.14,   -0.20,   -0.25,   0.000
20150616,    0.57,    0.10,   -0.01,    0.12,   -0.09,   0.000
20150617,    0.16,   -0.31,   -0.65,    0.16,   -0.06,   0.000
20150618,    0.99,    0.17,   -0.44,   -0.14,   -0.14,   0.000
20150619,   -0.43,    0.52,   -0.20,    0.09,   -0.04,   0.000
20150622,    0.63,    0.10,   -0.05,   -0.16,   -0.19,   0.000
20150623,    0.12,    0.25,    0.29,   -0.10,    0.00,   0.000
20150624,   -0.79,   -0.14,    0.12,    0.16,   -0.05,   0.000
20150625,   -0.25,    0.34,   -0.20,    0.15,   -0.08,   0.000
20150626,   -0.06,   -0.18,    0.41,    0.34,    0.29,   0.000
20150629,   -2.15,   -0.42,    0.17,    0.32,    0.09,   0.000
20150630,    0.34,    0.28,   -0.65,   -0.31,   -0.59,   0.000
20150701,    0.61,   -0.76,   -0.03,    0.22,    0.07,   0.000
20150702,   -0.11,   -0.61,   -0.10,   -0.05,   -0.01,   0.000
20150706,   -0.37,    0.10,   -0.55,   -0.21,   -0.19,   0.000
20150707,    0.53,   -0.50,   -0.30,    0.46,    0.01,   0.000
20150708,   -1.68,   -0.03,    0.09,    0.16,    0.06,   0.000
20150709,    0.29,    0.16,    0.02,   -0.32,   -0.25,   0.000
20150710,    1.24,    0.18,   -0.51,   -0.21,   -0.03,   0.000
20150713,    1.14,   -0.10,   -0.43,    0.09,   -0.21,   0.000
20150714,    0.47,    0.15,    0.10,   -0.31,   -0.25,   0.000
20150715,   -0.19,   -0.80,   -0.06,   -0.21,   -0.35,   0.000
20150716,    0.78,   -0.24,   -0.64,   -0.26,   -0.55,   0.000
20150717,    0.05,   -0.65,   -0.66,   -0.25,   -0.72,   0.000
20150720,   -0.01,   -0.77,   -0.60,    0.37,   -0.23,   0.000
20150721,   -0.47,    0.06,    0.30,   -0.19,   -0.01,   0.000
20150722,   -0.18,    0.25,    0.23,   -0.36,    0.01,   0.000
20150723,   -0.60,   -0.42,   -0.31,   -0.07,    0.04,   0.000
20150724,   -1.08,   -0.69,    0.05,   -0.05,   -0.08,   0.000
20150727,   -0.74,   -0.26,    0.07,    0.11,    0.29,   0.000
20150728,    1.23,   -0.36,   -0.13,    0.00,    0.17,   0.000
20150729,    0.74,   -0.25,    0.53,    0.93,    0.25,   0.000
20150730,    0.12,    0.17,   -0.28,    0.15,   -0.20,   0.000
20150731,   -0.15,    0.74,   -1.01,    0.24,   -0.07,   0.000
20150803,   -0.34,   -0.33,   -0.21,    0.08,    0.05,   0.000
20150804,   -0.14,   -0.01,   -0.13,   -0.03,    0.24,   0.000
20150805,    0.36,   -0.09,   -0.41,   -0.02,    0.00,   0.000
20150806,   -0.88,   -0.35,    1.93,    0.35,    0.71,   0.000
20150807,   -0.36,   -0.45,   -0.30,    0.28,    0.09,   0.000
20150810,    1.31,    0.19,    0.70,    0.18,    0.00,   0.000
20150811,   -0.98,   -0.09,    0.43,    0.14,    0.05,   0.000
20150812,    0.07,   -0.18,   -0.32,   -0.11,   -0.08,   0.000
20150813,   -0.14,   -0.44,    0.07,    0.13,   -0.09,   0.000
20150814,    0.43,    0.14,    0.44,   -0.08,    0.01,   0.000
20150817,    0.60,    0.36,   -0.87,   -0.22,   -0.37,   0.000
20150818,   -0.35,   -0.61,    0.38,    0.36,    0.03,   0.000
20150819,   -0.85,   -0.21,   -0.22,   -0.11,   -0.04,   0.000
20150820,   -2.24,   -0.23,    0.58,    0.63,    0.53,   0.000
20150821,   -2.95,    1.80,    0.14,   -0.73,    0.73,   0.000
20150824,   -3.90,    0.27,   -0.42,    0.46,    0.09,   0.000
20150825,   -1.17,    0.59,   -0.60,   -0.30,   -0.56,   0.000
20150826,    3.68,   -1.41,   -0.34,    0.16,   -0.58,   0.000
20150827,    2.40,   -0.63,    0.60,   -0.30,   -0.13,   0.000
20150828,    0.23,    0.99,    0.08,   -0.25,    0.08,   0.000
20150831,   -0.74,    0.90,    1.42,    0.11,    0.46,   0.000
20150901,   -2.91,    0.23,   -0.50,   -0.04,    0.06,   0.000
20150902,    1.81,   -0.28,   -0.92,    0.19,   -0.61,   0.000
20150903,    0.17,   -0.20,    0.75,    0.34,    0.67,   0.000
20150904,   -1.39,    0.84,   -0.57,   -0.07,   -0.40,   0.000
20150908,    2.52,   -0.39,   -0.57,   -0.09,   -0.30,   0.000
20150909,   -1.34,    0.18,    0.13,    0.22,    0.01,   0.000
20150910,    0.49,   -0.18,   -0.35,   -0.22,   -0.61,   0.000
20150911,    0.44,   -0.28,   -0.69,   -0.10,   -0.31,   0.000
20150914,   -0.41,    0.03,    0.03,   -0.02,   -0.04,   0.000
20150915,    1.22,   -0.16,    0.28,    0.00,    0.11,   0.000
20150916,    0.84,    0.04,    0.44,    0.31,    0.20,   0.000
20150917,   -0.17,    0.79,   -1.50,   -0.27,   -0.32,   0.000
20150918,   -1.62,    0.29,   -0.96,   -0.45,   -0.45,   0.000
20150921,    0.36,   -0.84,    1.24,    0.50,    0.12,   0.000
20150922,   -1.29,   -0.30,    0.14,    0.31,    0.10,   0.000
20150923,   -0.27,   -0.22,   -0.16,   -0.18,   -0.28,   0.000
20150924,   -0.36,    0.28,    0.52,   -0.07,    0.04,   0.000
20150925,   -0.22,   -1.47,    1.88,    0.54,    0.48,   0.000
20150928,   -2.63,   -0.22,    1.15,    0.68,    0.53,   0.000
20150929,   -0.07,   -0.61,    0.69,    0.72,    0.45,   0.000
20150930,    1.88,   -0.48,   -0.44,   -0.46,   -0.32,   0.000
20151001,    0.13,   -0.52,   -0.06,   -0.15,   -0.15,   0.000
20151002,    1.48,    0.26,   -0.84,   -0.14,    0.05,   0.000
20151005,    1.93,    0.74,    0.77,    0.11,    0.59,   0.000
20151006,   -0.43,   -0.09,    1.65,    0.33,    0.55,   0.000
20151007,    0.94,    0.78,   -0.24,   -0.13,    0.09,   0.000
20151008,    0.84,    0.34,    0.74,    0.53,    0.69,   0.000
20151009,    0.12,    0.10,   -1.07,    0.11,   -0.12,   0.000
20151012,    0.06,   -0.44,   -0.08,    0.10,   -0.17,   0.000
20151013,   -0.74,   -0.67,    0.67,    0.33,    0.17,   0.000
20151014,   -0.60,   -0.28,   -0.06,   -0.44,    0.38,   0.000
20151015,    1.56,    0.62,   -0.09,   -1.07,   -0.36,   0.000
20151016,    0.36,   -0.53,   -0.32,    0.04,    0.06,   0.000
20151019,    0.00,    0.11,   -0.68,    0.15,   -0.32,   0.000
20151020,   -0.15,    0.15,    1.22,    0.47,    0.14,   0.000
20151021,   -0.74,   -0.90,   -0.20,    0.45,    0.15,   0.000
20151022,    1.50,   -0.77,    0.32,    0.03,    0.52,   0.000
